ID,Area,Mean,Angle,Length,Sheet,Osculum,Camera
4727,9,103.044,-90,7.833,osc2_rec6,2,6
4728,10,106.829,-87.839,8.84,osc2_rec6,2,6
4729,7,103.554,-90,5.833,osc2_rec6,2,6
4730,9,102.222,-90,8.333,osc2_rec6,2,6
4731,8,109.588,-88.668,7.169,osc2_rec6,2,6
4732,10,107.429,-92.083,9.173,osc2_rec6,2,6
4733,10,101.825,-90,9.167,osc2_rec6,2,6
4734,10,105.406,-90,9,osc2_rec6,2,6
4735,10,114.949,-90,8.833,osc2_rec6,2,6
4736,8,107.217,-88.698,7.335,osc2_rec6,2,6
4737,10,107.736,-92.083,9.173,osc2_rec6,2,6
4738,10,104.967,-90,9.167,osc2_rec6,2,6
4739,9,97.353,-90,7.5,osc2_rec6,2,6
4740,11,120.858,-90.971,9.835,osc2_rec6,2,6
4741,12,105.209,-90,10.667,osc2_rec6,2,6
4742,10,110.44,-90,9.167,osc2_rec6,2,6
4743,10,103.893,-90,8.5,osc2_rec6,2,6
4744,9,100.966,-90,8.167,osc2_rec6,2,6
4745,10,99.878,-90,8.5,osc2_rec6,2,6
4746,11,105.315,-92.01,9.506,osc2_rec6,2,6
4747,9,99.116,-91.219,7.835,osc2_rec6,2,6
4748,10,73.711,-90,9,osc2_rec6,2,6
4749,10,107.67,-90,9.333,osc2_rec6,2,6
4750,11,108.656,-90,9.833,osc2_rec6,2,6
4751,11,97.831,-91.975,9.672,osc2_rec6,2,6
4752,12,95.361,-90,11.167,osc2_rec6,2,6
4753,11,89.561,-92.816,10.179,osc2_rec6,2,6
4754,13,95.947,-91.591,12.005,osc2_rec6,2,6
4755,10,115.735,-88.898,8.668,osc2_rec6,2,6
4756,12,94.782,-90,11.167,osc2_rec6,2,6
4757,12,74.854,-90.855,11.168,osc2_rec6,2,6
4758,12,96.472,-90,10.833,osc2_rec6,2,6
4759,11,110.078,-90,9.667,osc2_rec6,2,6
4760,11,97.658,-92.961,9.68,osc2_rec6,2,6
4761,12,102.455,-91.818,10.505,osc2_rec6,2,6
4762,10,94.781,-90,8.833,osc2_rec6,2,6
4763,12,98.843,-90,10.5,osc2_rec6,2,6
4764,10,81.315,-90,8.667,osc2_rec6,2,6
4765,12,95.668,-90.855,11.168,osc2_rec6,2,6
4766,10,95.986,-90,8.667,osc2_rec6,2,6
4767,10,81.661,-92.161,8.84,osc2_rec6,2,6
4768,11,92.929,-90,10,osc2_rec6,2,6
4769,11,75.438,-91.005,9.501,osc2_rec6,2,6
4770,10,111.849,-91.102,8.668,osc2_rec6,2,6
4771,9,95.397,-88.854,8.335,osc2_rec6,2,6
4772,11,92.336,-91.909,10.006,osc2_rec6,2,6
4773,10,84.075,-90,8.667,osc2_rec6,2,6
4774,10,92.365,-90,8.667,osc2_rec6,2,6
4775,9,92.045,-88.781,7.835,osc2_rec6,2,6
4776,8,95.391,-91.397,6.835,osc2_rec6,2,6
4777,9,110.296,-90,8,osc2_rec6,2,6
4778,11,100.176,-90.955,10.001,osc2_rec6,2,6
4779,11,103.903,-90,9.5,osc2_rec6,2,6
4780,11,92.83,-91.941,9.839,osc2_rec6,2,6
4781,11,109.762,-90,9.5,osc2_rec6,2,6
4782,10,85.881,-91.123,8.502,osc2_rec6,2,6
4783,11,85.351,-90,9.5,osc2_rec6,2,6
4784,12,93.881,-90,11.333,osc2_rec6,2,6
4785,12,94.789,-90,11.167,osc2_rec6,2,6
4786,9,91.816,-90,8.333,osc2_rec6,2,6
4787,11,78.987,-90,9.833,osc2_rec6,2,6
4788,13,96.015,-91.569,12.171,osc2_rec6,2,6
4789,11,113.379,-90,10.167,osc2_rec6,2,6
4790,12,84.286,-90.881,10.835,osc2_rec6,2,6
4791,11,89.431,-89.061,10.168,osc2_rec6,2,6
4792,10,131.071,-88.977,9.335,osc2_rec6,2,6
4793,10,94.814,-90.796,9.001,osc2_rec7,2,6
4794,11,101.022,-91.488,9.628,osc2_rec7,2,6
4795,12,92.44,-90,10.875,osc2_rec7,2,6
4796,11,91.966,-90.744,9.626,osc2_rec7,2,6
4797,10,106.697,-90.807,8.876,osc2_rec7,2,6
4798,11,96.717,-90,9.875,osc2_rec7,2,6
4799,9,78.325,-90,8,osc2_rec7,2,6
4800,10,90.793,-90,8.875,osc2_rec7,2,6
4801,10,77.03,-90.774,9.251,osc2_rec7,2,6
4802,10,74.775,-90,8.875,osc2_rec7,2,6
4803,9,90.338,-90,7.875,osc2_rec7,2,6
4804,11,95.379,-89.275,9.876,osc2_rec7,2,6
4805,9,83.759,-88.264,8.254,osc2_rec7,2,6
4806,8,74.036,-92.045,7.004,osc2_rec7,2,6
4807,10,83.861,-90,8.625,osc2_rec7,2,6
4808,10,71.288,-89.182,8.751,osc2_rec7,2,6
4809,9,81.9,-88.264,8.254,osc2_rec7,2,6
4810,9,75.428,-88.122,7.629,osc2_rec7,2,6
4811,10,91.086,-90,8.875,osc2_rec7,2,6
4812,11,91.281,-90,9.875,osc2_rec7,2,6
4813,11,98.834,-90,10,osc2_rec7,2,6
4814,12,95.441,-90.682,10.501,osc2_rec7,2,6
4815,10,81.216,-90,8.5,osc2_rec7,2,6
4816,9,82.333,-90,8.375,osc2_rec7,2,6
4817,10,75.478,-90,9,osc2_rec7,2,6
4818,9,103.056,-90.855,8.376,osc2_rec7,2,6
4819,11,107.703,-91.488,9.628,osc2_rec7,2,6
4820,10,103.935,-90,9,osc2_rec7,2,6
4821,11,91.32,-91.507,9.503,osc2_rec7,2,6
4822,9,83.846,-90,7.625,osc2_rec7,2,6
4823,10,73.018,-90,9.375,osc2_rec7,2,6
4824,9,68.994,-90.924,7.751,osc2_rec7,2,6
4825,10,73.9,-90,8.5,osc2_rec7,2,6
4826,10,88.897,-91.528,9.378,osc2_rec7,2,6
4827,13,76.403,-88.843,12.378,osc2_rec7,2,6
4828,10,79.312,-90,9.375,osc2_rec7,2,6
4829,12,80.162,-90,10.75,osc2_rec7,2,6
4830,11,73.984,-89.275,9.876,osc2_rec7,2,6
4831,10,101.919,-88.34,8.629,osc2_rec7,2,6
4832,11,90.677,-90.735,9.751,osc2_rec7,2,6
4833,10,64.121,-89.17,8.626,osc2_rec7,2,6
4834,10,92.03,-90.843,8.501,osc2_rec7,2,6
4835,9,90.915,-90,7.5,osc2_rec7,2,6
4836,9,85.777,-90,8.25,osc2_rec7,2,6
4837,9,87.869,-90,8.125,osc2_rec7,2,6
4838,11,71.912,-90,9.75,osc2_rec7,2,6
4839,9,97.36,-89.091,7.876,osc2_rec7,2,6
4840,8,82.946,-89.029,7.376,osc2_rec7,2,6
4841,8,73.593,-90,6.875,osc2_rec7,2,6
4842,10,80.616,-90,8.625,osc2_rec7,2,6
4843,9,93.457,-90,7.625,osc2_rec7,2,6
4844,10,88.194,-90,8.5,osc2_rec7,2,6
4845,11,88.707,-90.754,9.501,osc2_rec7,2,6
4846,11,79.278,-89.31,10.376,osc2_rec7,2,6
4847,10,95.118,-90,8.625,osc2_rec7,2,6
4848,10,97.922,-90,9.125,osc2_rec7,2,6
4849,10,83.481,-90,9.125,osc2_rec7,2,6
4850,10,85.298,-88.363,8.754,osc2_rec7,2,6
4851,10,84.921,-89.236,9.376,osc2_rec7,2,6
4852,10,59.983,-90.818,8.751,osc2_rec7,2,6
4853,10,76.94,-90.807,8.876,osc2_rec7,2,6
4854,10,76.94,-90.807,8.876,osc2_rec7,2,6
4855,10,114.783,-90,9.125,osc2_rec7,2,6
4856,12,85.571,-90,10.5,osc2_rec7,2,6
4857,11,80.038,-90.716,10.001,osc2_rec7,2,6
4858,11,92.008,-89.275,9.876,osc2_rec7,2,6
4859,11,90.306,-88.512,9.628,osc2_rec7,2,6
4860,10,82.967,-90,9,osc2_rec7,2,6
4861,9,72.086,-90.895,8.001,osc2_rec7,2,6
4862,9,94.356,-89.076,7.751,osc2_rec7,2,6
4863,11,70.875,-89.301,10.251,osc2_rec7,2,6
4864,13,88.986,-90,11.5,osc2_rec7,2,6
4865,11,82.068,-89.246,9.501,osc2_rec7,2,6
4866,9,92.346,-89.045,7.501,osc2_rec7,2,6
4867,11,81.535,-89.256,9.626,osc2_rec7,2,6
4868,11,82.616,-90,10,osc2_rec7,2,6
4869,10,125.404,-89.236,9.376,osc2_rec7,2,6
4870,9,104.704,-88.238,8.129,osc2_rec7,2,6
4871,11,103.431,-90,9.5,osc2_rec7,2,6
4872,13,97.996,-90,12.167,osc2_rec8,2,6
4873,10,96.802,-91.061,9.002,osc2_rec8,2,6
4874,9,117.914,-90,8,osc2_rec8,2,6
4875,9,108.921,-91.169,8.168,osc2_rec8,2,6
4876,9,87.964,-88.831,8.168,osc2_rec8,2,6
4877,9,90.898,-88.727,7.502,osc2_rec8,2,6
4878,10,103.716,-90,8.833,osc2_rec8,2,6
4879,9,81.638,-87.563,7.84,osc2_rec8,2,6
4880,10,83.08,-90,8.833,osc2_rec8,2,6
4881,10,88.415,-92.203,8.673,osc2_rec8,2,6
4882,12,81.251,-89.091,10.501,osc2_rec8,2,6
4883,11,115.863,-89.012,9.668,osc2_rec8,2,6
4884,10,97.896,-91.023,9.335,osc2_rec8,2,6
4885,11,125.429,-90,10,osc2_rec8,2,6
4886,10,85.942,-88.958,9.168,osc2_rec8,2,6
4887,12,103.739,-90.881,10.835,osc2_rec8,2,6
4888,13,102.804,-91.637,11.671,osc2_rec8,2,6
4889,11,102.364,-90,10.333,osc2_rec8,2,6
4890,9,70.614,-91.146,8.335,osc2_rec8,2,6
4891,10,101.58,-86.82,9.014,osc2_rec8,2,6
4892,11,80.385,-90.971,9.835,osc2_rec8,2,6
4893,9,110.003,-90,7.833,osc2_rec8,2,6
4894,12,99.701,-90,10.667,osc2_rec8,2,6
4895,10,97.355,-90,8.5,osc2_rec8,2,6
4896,11,80.364,-90,10,osc2_rec8,2,6
4897,11,72.121,-90,10,osc2_rec8,2,6
4898,13,103.988,-89.204,12.001,osc2_rec8,2,6
4899,11,92.313,-89.061,10.168,osc2_rec8,2,6
4900,10,105.067,-90,9,osc2_rec8,2,6
4901,13,94.021,-90,11.5,osc2_rec8,2,6
4902,10,112.372,-90,9,osc2_rec8,2,6
4903,11,95.074,-90.924,10.335,osc2_rec8,2,6
4904,10,98.903,-90,8.667,osc2_rec8,2,6
4905,12,97.654,-90,10.5,osc2_rec8,2,6
4906,11,95.378,-90.988,9.668,osc2_rec8,2,6
4907,11,95.86,-90,10.333,osc2_rec8,2,6
4908,9,101.113,-91.169,8.168,osc2_rec8,2,6
4909,10,93.489,-90,9,osc2_rec8,2,6
4910,10,100.813,-90,8.667,osc2_rec8,2,6
4911,10,105.898,-90,8.833,osc2_rec8,2,6
4912,9,77.921,-90,7.667,osc2_rec8,2,6
4913,11,92.853,-90,10.333,osc2_rec8,2,6
4914,10,81.822,-91.023,9.335,osc2_rec8,2,6
4915,10,96.578,-88.939,9.002,osc2_rec8,2,6
4916,11,95.144,-90,10.333,osc2_rec8,2,6
4917,11,83.732,-92.816,10.179,osc2_rec8,2,6
4918,12,93.864,-90,10.667,osc2_rec8,2,6
4919,13,97.533,-89.17,11.501,osc2_rec8,2,6
4920,11,98.326,-89.045,10.001,osc2_rec8,2,6
4921,11,93.939,-90,10,osc2_rec8,2,6
4922,11,83.599,-89.076,10.335,osc2_rec8,2,6
4923,12,86.609,-90,10.5,osc2_rec8,2,6
4924,10,89.53,-91.123,8.502,osc2_rec8,2,6
4925,12,84.54,-90,11,osc2_rec8,2,6
4926,11,76.005,-90.988,9.668,osc2_rec8,2,6
4927,9,80.831,-90,8,osc2_rec8,2,6
4928,12,89.802,-90,10.833,osc2_rec8,2,6
4929,10,89.533,-92.246,8.507,osc2_rec8,2,6
4930,8,85.767,-87.397,7.341,osc2_rec8,2,6
4931,12,78.552,-90.909,10.501,osc2_rec8,2,6
4932,11,109.189,-90,9.5,osc2_rec8,2,6
4933,11,118.818,-90,10,osc2_rec8,2,6
4934,10,95.435,-90,9.333,osc2_rec8,2,6
4935,9,91.573,-90,8.167,osc2_rec8,2,6
4936,9,117.991,-87.563,7.84,osc2_rec8,2,6
4937,10,107.25,-91.023,9.335,osc2_rec8,2,6
4938,8,96.129,-91.364,7.002,osc2_rec8,2,6
4939,11,98.298,-87.99,9.506,osc2_rec8,2,6
4940,10,98.206,-88.877,8.502,osc2_rec8,2,6
4941,12,104.663,-90,11.333,osc2_rec8,2,6
4942,11,98.52,-90,10.167,osc2_rec8,2,6
4943,11,116.474,-90,9.5,osc2_rec8,2,6
4944,11,106.759,-89.045,10.001,osc2_rec8,2,6
4945,10,98.103,-90,9.333,osc2_rec8,2,6
4946,12,113.898,-90,11,osc2_rec8,2,6
4947,11,110.765,-90,10.167,osc2_rec8,2,6
4948,11,100.528,-90,9.667,osc2_rec8,2,6
4949,12,103.899,-90,10.5,osc2_rec8,2,6
4950,13,100.436,-90,11.5,osc2_rec8,2,6
4951,12,93.528,-90,10.667,osc2_rec8,2,6
4952,11,98.745,-88.995,9.501,osc2_rec8,2,6
4953,12,102.694,-90,11,osc2_rec8,2,6
4954,11,106.908,-89.012,9.668,osc2_rec8,2,6
4955,11,96.904,-90,10.167,osc2_rec8,2,6
4956,10,100.411,-90,9.333,osc2_rec8,2,6
4957,10,99.557,-88.939,9.002,osc2_rec8,2,6
4958,14,97.76,-90.764,12.501,osc2_rec8,2,6
4959,12,95.25,-90,11.333,osc2_rec8,2,6
4960,12,103.454,-90,11,osc2_rec9,2,6
4961,11,109.832,-91.848,10.339,osc2_rec9,2,6
4962,12,102.917,-89.157,11.335,osc2_rec9,2,6
4963,11,108.077,-88.995,9.501,osc2_rec9,2,6
4964,11,109.067,-88.122,10.172,osc2_rec9,2,6
4965,11,103.907,-90,10.167,osc2_rec9,2,6
4966,12,90.683,-87.316,10.678,osc2_rec9,2,6
4967,11,104.763,-90.955,10.001,osc2_rec9,2,6
4968,11,84.72,-90.971,9.835,osc2_rec9,2,6
4969,11,93.746,-88.091,10.006,osc2_rec9,2,6
4970,13,91.083,-89.17,11.501,osc2_rec9,2,6
4971,12,99.742,-89.105,10.668,osc2_rec9,2,6
4972,11,106.214,-90,9.5,osc2_rec9,2,6
4973,11,97.223,-90,10.333,osc2_rec9,2,6
4974,12,110.31,-88.21,10.672,osc2_rec9,2,6
4975,12,112.371,-89.119,10.835,osc2_rec9,2,6
4976,10,97.242,-88.919,8.835,osc2_rec9,2,6
4977,11,93.673,-88.995,9.501,osc2_rec9,2,6
4978,10,127.078,-91.123,8.502,osc2_rec9,2,6
4979,11,105.132,-90,10.167,osc2_rec9,2,6
4980,11,78.036,-90,10.333,osc2_rec9,2,6
4981,10,116.398,-88.958,9.168,osc2_rec9,2,6
4982,11,111.21,-90,10,osc2_rec9,2,6
4983,11,115.462,-91.848,10.339,osc2_rec9,2,6
4984,10,119.157,-91.042,9.168,osc2_rec9,2,6
4985,10,107.769,-91.042,9.168,osc2_rec9,2,6
4986,9,99.7,-87.51,7.674,osc2_rec9,2,6
4987,13,96.314,-89.193,11.835,osc2_rec9,2,6
4988,11,112.642,-88.995,9.501,osc2_rec9,2,6
4989,12,115.756,-90,10.833,osc2_rec9,2,6
4990,11,101.602,-89.061,10.168,osc2_rec9,2,6
4991,11,100.395,-89.061,10.168,osc2_rec9,2,6
4992,11,84.72,-90,10.333,osc2_rec9,2,6
4993,11,90.409,-89.012,9.668,osc2_rec9,2,6
4994,11,101.002,-90,10.167,osc2_rec9,2,6
4995,11,115.044,-89.076,10.335,osc2_rec9,2,6
4996,10,112.263,-88.977,9.335,osc2_rec9,2,6
4997,13,125.273,-89.193,11.835,osc2_rec9,2,6
4998,12,109.779,-90.868,11.001,osc2_rec9,2,6
4999,10,95.498,-90,9.333,osc2_rec9,2,6
5000,10,106.519,-90,9.333,osc2_rec9,2,6
5001,11,99.352,-89.029,9.835,osc2_rec9,2,6
5002,11,105.908,-89.076,10.335,osc2_rec9,2,6
5003,9,130.699,-91.169,8.168,osc2_rec9,2,6
5004,11,96.951,91.909,10.006,osc2_rec9,2,6
5005,12,94.473,-88.238,10.838,osc2_rec9,2,6
5006,12,93.25,-87.397,11.011,osc2_rec9,2,6
5007,11,104.458,-90.988,9.668,osc2_rec9,2,6
5008,9,90.676,-91.245,7.668,osc2_rec9,2,6
5009,11,100.452,-89.061,10.168,osc2_rec9,2,6
5010,11,97.629,-90,9.5,osc2_rec9,2,6
5011,11,99.901,-89.045,10.001,osc2_rec9,2,6
5012,10,107.41,-88.977,9.335,osc2_rec9,2,6
5013,12,106.832,-89.119,10.835,osc2_rec9,2,6
5014,11,113.005,-89.061,10.168,osc2_rec9,2,6
5015,12,101.675,-91.762,10.838,osc2_rec9,2,6
5016,11,92.588,-89.061,10.168,osc2_rec9,2,6
5017,12,89.034,-89.091,10.501,osc2_rec9,2,6
5018,13,97.373,-90.774,12.334,osc2_rec9,2,6
5019,13,106.63,-90,11.667,osc2_rec9,2,6
5020,12,99.608,-90,11.333,osc2_rec9,2,6
5021,13,90.829,-90,11.5,osc2_rec9,2,6
5022,11,86.861,-89.029,9.835,osc2_rec9,2,6
5023,9,90.491,-90,8.167,osc2_rec9,2,6
5024,11,92.107,-90.971,9.835,osc2_rec9,2,6
5025,10,93.87,-92.246,8.507,osc2_rec9,2,6
5026,9,89.204,-90,8.333,osc2_rec9,2,6
5027,11,88.986,-89.045,10.001,osc2_rec9,2,6
5028,11,102.758,-89.061,10.168,osc2_rec9,2,6
5029,11,98.85,-88.995,9.501,osc2_rec9,2,6
5030,12,98.901,-91.762,10.838,osc2_rec9,2,6
5031,13,104.012,-90,11.833,osc2_rec9,2,6
5032,12,96.944,-89.157,11.335,osc2_rec9,2,6
5033,14,102.479,-89.275,13.168,osc2_rec9,2,6
5034,14,96.266,-89.256,12.834,osc2_rec9,2,6
5035,13,94.667,-90,12,osc2_rec9,2,6
5036,10,126.34,-90,9.333,osc2_rec9,2,6
5037,13,93.494,-90,11.833,osc3_rec1,3,6
5038,14,102.926,-89.246,12.668,osc3_rec1,3,6
5039,13,109.738,-90.774,12.334,osc3_rec1,3,6
5040,13,97.786,-88.363,11.671,osc3_rec1,3,6
5041,14,102.949,-90,13.333,osc3_rec1,3,6
5042,13,105.493,-90,11.833,osc3_rec1,3,6
5043,12,89.379,-90,11.333,osc3_rec1,3,6
5044,13,102.798,-90,12.167,osc3_rec1,3,6
5045,13,93.665,-90,11.833,osc3_rec1,3,6
5046,16,99.694,-90,15,osc3_rec1,3,6
5047,15,97.465,-90,13.833,osc3_rec1,3,6
5048,17,96.861,-91.169,16.337,osc3_rec1,3,6
5049,16,98.98,-91.909,15.008,osc3_rec1,3,6
5050,18,95.07,-89.421,16.501,osc3_rec1,3,6
5051,14,98.426,-90.735,13.001,osc3_rec1,3,6
5052,14,87.416,-89.265,13.001,osc3_rec1,3,6
5053,12,91.533,-90.843,11.335,osc3_rec1,3,6
5054,12,86.132,-89.157,11.335,osc3_rec1,3,6
5055,11,93.213,-90.971,9.835,osc3_rec1,3,6
5056,13,109.611,-90,12,osc3_rec1,3,6
5057,15,89.267,-90,13.5,osc3_rec1,3,6
5058,12,78.49,-91.685,11.338,osc3_rec1,3,6
5059,13,97.99,-90,11.5,osc3_rec1,3,6
5060,13,97.562,-91.637,11.671,osc3_rec1,3,6
5061,12,90.546,-90,11.167,osc3_rec1,3,6
5062,13,90.347,-90,11.667,osc3_rec1,3,6
5063,12,106.35,-90,11.333,osc3_rec1,3,6
5064,12,91.397,-88.315,11.338,osc3_rec1,3,6
5065,11,89.721,-90,9.5,osc3_rec1,3,6
5066,13,92.309,-90.796,12.001,osc3_rec1,3,6
5067,13,101.329,-90,12.333,osc3_rec1,3,6
5068,12,97.488,-90,10.667,osc3_rec1,3,6
5069,11,97.128,-90,10,osc3_rec1,3,6
5070,16,87.808,-89.363,15.001,osc3_rec1,3,6
5071,12,86.485,-88.21,10.672,osc3_rec1,3,6
5072,13,96.679,-90.818,11.668,osc3_rec1,3,6
5073,13,89.419,-88.431,12.171,osc3_rec1,3,6
5074,13,91.73,-89.182,11.668,osc3_rec1,3,6
5075,12,98.942,-90.868,11.001,osc3_rec1,3,6
5076,13,100.045,-90,11.833,osc3_rec1,3,6
5077,13,87.574,-90.818,11.668,osc3_rec1,3,6
5078,13,102.003,-89.215,12.168,osc3_rec1,3,6
5079,12,99.95,-88.182,10.505,osc3_rec1,3,6
5080,15,115.805,-90,13.667,osc3_rec1,3,6
5081,14,100.333,-90,13,osc3_rec1,3,6
5082,14,92.394,-90,12.5,osc3_rec1,3,6
5083,14,107.863,-89.246,12.668,osc3_rec1,3,6
5084,13,94.602,-88.409,12.005,osc3_rec1,3,6
5085,13,113.455,-90,12.333,osc3_rec1,3,6
5086,12,99.745,-90.909,10.501,osc3_rec1,3,6
5087,13,104.047,-90.818,11.668,osc3_rec1,3,6
5088,11,87.862,-90,10.167,osc3_rec1,3,6
5089,12,77.632,-90,11.333,osc3_rec1,3,6
5090,12,101.731,-90,11,osc3_rec1,3,6
5091,12,105.145,-88.264,11.005,osc3_rec1,3,6
5092,17,98.195,-90.924,15.502,osc3_rec2,3,6
5093,15,99.296,-90,13.5,osc3_rec2,3,6
5094,11,94.903,-90,10,osc3_rec2,3,6
5095,12,95.353,-87.397,11.011,osc3_rec2,3,6
5096,14,84.339,-90,13,osc3_rec2,3,6
5097,15,89.326,-88.958,13.752,osc3_rec2,3,6
5098,12,83.479,-88.668,10.753,osc3_rec2,3,6
5099,11,92.131,-91.507,9.503,osc3_rec2,3,6
5100,9,79.724,-91.736,8.254,osc3_rec2,3,6
5101,13,93.62,-90,11.5,osc3_rec2,3,6
5102,13,92.044,-90,11.5,osc3_rec2,3,6
5103,12,90.655,-91.332,10.753,osc3_rec2,3,6
5104,15,87.658,-88.939,13.502,osc3_rec2,3,6
5105,13,86.324,-88.807,12.003,osc3_rec2,3,6
5106,15,90.312,-90,13.75,osc3_rec2,3,6
5107,12,85.248,-90,11.25,osc3_rec2,3,6
5108,14,86.941,-87.709,12.51,osc3_rec2,3,6
5109,15,82.818,-90,13.75,osc3_rec2,3,6
5110,14,105.874,-87.797,13.01,osc3_rec2,3,6
5111,13,94.764,-88.755,11.503,osc3_rec2,3,6
5112,16,95.936,-89.012,14.502,osc3_rec2,3,6
5113,15,98.716,-88.939,13.502,osc3_rec2,3,6
5114,12,89.108,-90,11,osc3_rec2,3,6
5115,15,81.866,-87.99,14.259,osc3_rec2,3,6
5116,17,75.089,-90,15.75,osc3_rec2,3,6
5117,14,102.876,-91.146,12.502,osc3_rec2,3,6
5118,15,93.088,-90,14,osc3_rec2,3,6
5119,16,94.112,-90,14.75,osc3_rec2,3,6
5120,15,95.791,-90,14.25,osc3_rec2,3,6
5121,16,90.546,-90.955,15.002,osc3_rec2,3,6
5122,15,98.021,-90,14,osc3_rec2,3,6
5123,15,92.114,-90,14,osc3_rec2,3,6
5124,16,92.839,-90.939,15.252,osc3_rec2,3,6
5125,16,102.671,-86.186,15.033,osc3_rec2,3,6
5126,14,103.167,-88.898,13.002,osc3_rec2,3,6
5127,15,97.175,-86.82,13.521,osc3_rec2,3,6
5128,17,92.264,-88.182,15.758,osc3_rec2,3,6
5129,16,94.792,-90,15,osc3_rec2,3,6
5130,13,101.165,-87.663,12.26,osc3_rec2,3,6
5131,15,94.825,-87.917,13.759,osc3_rec2,3,6
5132,15,76.792,-90,13.5,osc3_rec2,3,6
5133,17,62.73,-91.818,15.758,osc3_rec2,3,6
5134,14,94.773,-90,13.25,osc3_rec2,3,6
5135,15,82.561,-88.958,13.752,osc3_rec2,3,6
5136,17,96.768,-90.924,15.502,osc3_rec3,3,6
5137,14,91.998,-90,12.5,osc3_rec3,3,6
5138,12,102.892,-87.397,11.011,osc3_rec3,3,6
5139,12,78.392,-91.273,11.253,osc3_rec3,3,6
5140,11,88.111,-90,10.25,osc3_rec3,3,6
5141,12,96.731,-88.727,11.253,osc3_rec3,3,6
5142,12,84.239,-87.274,10.512,osc3_rec3,3,6
5143,12,101.142,-88.698,11.003,osc3_rec3,3,6
5144,14,80.67,-90,13.25,osc3_rec3,3,6
5145,13,100.255,-90,12.25,osc3_rec3,3,6
5146,11,83.334,-91.432,10.003,osc3_rec3,3,6
5147,13,82.962,-88.807,12.003,osc3_rec3,3,6
5148,9,79.205,-91.79,8.004,osc3_rec3,3,6
5149,11,77.74,-91.397,10.253,osc3_rec3,3,6
5150,8,94.685,-87.879,6.755,osc3_rec3,3,6
5151,14,80.354,-90,12.5,osc3_rec3,3,6
5152,13,101.281,-91.245,11.503,osc3_rec3,3,6
5153,11,85.781,-88.568,10.003,osc3_rec3,3,6
5154,10,80.561,-85.236,9.031,osc3_rec3,3,6
5155,12,85.925,-88.698,11.003,osc3_rec3,3,6
5156,11,81.54,-86.987,9.513,osc3_rec3,3,6
5157,10,90.678,-86.82,9.014,osc3_rec3,3,6
5158,12,88.832,-88.668,10.753,osc3_rec3,3,6
5159,12,98.701,-90,11.25,osc3_rec3,3,6
5160,10,84.593,-91.591,9.003,osc3_rec3,3,6
5161,13,85.667,-91.245,11.503,osc3_rec3,3,6
5162,13,76.511,-88.807,12.003,osc3_rec3,3,6
5163,9,97.046,-90,8,osc3_rec3,3,6
5164,13,80.641,-90,12,osc3_rec3,3,6
5165,11,104.502,-88.568,10.003,osc3_rec3,3,6
5166,14,81.016,-88.877,12.752,osc3_rec3,3,6
5167,10,71.614,-88.363,8.754,osc3_rec3,3,6
5168,10,80.927,-80.789,9.371,osc3_rec3,3,6
5169,10,85.151,-113.806,9.29,osc3_rec3,3,6
5170,9,92.352,-86.424,8.016,osc3_rec3,3,6
5171,12,87.711,-88.636,10.503,osc3_rec3,3,6
5172,12,97.119,-88.698,11.003,osc3_rec3,3,6
5173,11,102.685,-88.531,9.753,osc3_rec3,3,6
5174,11,82.03,-90,10,osc3_rec3,3,6
5175,12,93.253,-90,10.75,osc3_rec3,3,6
5176,13,92.326,-90,11.75,osc3_rec3,3,6
5177,12,89.333,-90,11,osc3_rec3,3,6
5178,14,85.018,-90,13,osc3_rec3,3,6
5179,13,96.853,-90,11.5,osc3_rec3,3,6
5180,13,99.529,-90,11.75,osc3_rec3,3,6
5181,11,88.367,-90,10,osc3_rec3,3,6
5182,12,88.227,-90,11.25,osc3_rec3,3,6
5183,11,111.167,-90,10.25,osc3_rec3,3,6
5184,13,79.187,-91.219,11.753,osc3_rec3,3,6
5185,11,85.564,-88.603,10.253,osc3_rec3,3,6
5186,12,88.092,-87.455,11.261,osc3_rec3,3,6
5187,14,85.086,-88.877,12.752,osc3_rec3,3,6
5188,13,88.326,-90,12.25,osc3_rec3,3,6
5189,11,104.608,-90,9.75,osc3_rec3,3,6
5190,10,106.687,-86.82,9.014,osc3_rec3,3,6
5191,13,103.138,-90,12.25,osc3_rec3,3,6
5192,10,77.759,-83.29,8.559,osc3_rec3,3,6
5193,11,111.621,-90,10,osc3_rec3,3,6
5194,13,94.411,-88.807,12.003,osc3_rec3,3,6
5195,14,90.111,-90,12.75,osc3_rec3,3,6
5196,14,98.43,-90,12.75,osc3_rec3,3,6
5197,12,100.286,-90,10.5,osc3_rec4,3,6
5198,13,89.057,-88.843,12.378,osc3_rec4,3,6
5199,10,104.836,-90,9.375,osc3_rec4,3,6
5200,10,106.256,-90,8.875,osc3_rec4,3,6
5201,8,86.257,-90,7.25,osc3_rec4,3,6
5202,8,126.868,-90,6.875,osc3_rec4,3,6
5203,9,89.448,-88.238,8.129,osc3_rec4,3,6
5204,10,103.84,-89.157,8.501,osc3_rec4,3,6
5205,8,78.042,-91.102,6.501,osc3_rec4,3,6
5206,8,82.111,-90,6.625,osc3_rec4,3,6
5207,9,89.012,-89.061,7.626,osc3_rec4,3,6
5208,11,92.218,-90,9.625,osc3_rec4,3,6
5209,8,81.294,-88.939,6.751,osc3_rec4,3,6
